Time_Step,Time_s,FR_hip_command,FR_hip_state,FR_knee_command,FR_knee_state,FR_foot_command,FR_foot_state,BR_hip_command,BR_hip_state,BR_knee_command,BR_knee_state,BR_foot_command,BR_foot_state,BL_hip_command,BL_hip_state,BL_knee_command,BL_knee_state,BL_foot_command,BL_foot_state,FL_hip_command,FL_hip_state,FL_knee_command,FL_knee_state,FL_foot_command,FL_foot_state
64,6.5,-19.274387356634314,-18.230481082391012,31.33579894564477,31.277111275724526,69.84580756625935,70.0163128312907,10.007979801441346,10.965123724294969,29.895677214181863,29.52799559490075,61.792656183251545,65.19959517807585,-16.792509120984707,-20.147008518147963,-31.095640295429217,-31.536823059914564,-68.12058960225296,-71.2428271591066,10.007979801441346,12.524587645871618,-29.895677214181838,-31.743526901399772,-61.792656183251516,-64.6654908117591
65,6.6,-21.864302742664176,-19.35816491153208,31.512853632058484,32.04498936612303,71.38298164287926,71.08855175606278,18.434948822922006,10.069372321857031,52.129275126605485,31.57259012969783,82.245347928628,70.0655060020138,-14.420773127510978,-17.26251996712249,-30.782180240859578,-31.48310829730356,-66.20534992257402,-70.75304432291358,12.159595728526515,13.440935341139266,-30.385445910816152,-29.933318640316493,-64.09731896322955,-64.76520587528384
66,6.7,-24.55820344158342,-24.098668795158463,31.637137343341763,33.77215845401411,72.7335172791449,75.00001159162753,28.30075576600637,21.86677781961393,53.52162505473767,49.46296201309251,87.60991751917456,84.27980213001159,-12.159595728526515,-16.250607069310796,-30.38544591081618,-34.246030546072355,-64.09731896322957,-67.64825667004483,14.420773127510978,14.026921106941433,-30.782180240859578,-29.63364648879164,-66.20534992257402,-66.39815201742229
67,6.8,-27.349875780069883,-26.25261336147647,31.71893315908164,33.35362831445989,73.89841657493318,75.85261141954008,39.289406862500364,30.24400837400508,31.808256212764075,49.26946082546084,76.71358979582982,87.08120558854611,-10.007979801441346,-12.569213382839724,-29.895677214181838,-33.91030169991445,-61.792656183251516,-65.53840087641485,16.792509120984707,16.47861855589036,-31.095640295429217,-30.327230409474925,-68.12058960225296,-68.65332650414554
68,6.9,-30.23080146970835,-27.125312979039286,31.768202504636474,31.741503377520015,74.8784037270811,76.0047984724857,39.289406862500364,37.792640336637085,31.808256212764075,32.6168837575452,76.71358979582982,77.35175065070968,-10.007979801441346,-11.858845264079887,-29.895677214181838,-31.874147072790855,-61.792656183251516,-63.10973912522937,19.274387356634314,19.45927011030867,-31.33579894564477,-32.05298822030867,-69.84580756625935,-70.57861374256743
69,7.0,-33.190117042971735,-29.07462055156739,31.79424539913732,30.351671117273984,75.67401264797442,76.54682516190077,36.214701282115406,36.67079973783903,31.80531995136064,33.027828115599135,76.2856427651633,77.17295337138525,-18.434948822922006,-12.94696568215203,-52.129275126605485,-32.140038456475224,-82.24534792862798,-64.51799311253048,21.864302742664176,19.51939849093188,-31.512853632058512,-32.79250286898854,-71.38298164287927,-71.77400363782905
70,7.1,-36.21470128211538,-34.808401785110576,31.80531995136064,29.001621048074906,76.2856427651633,77.00281198323631,33.190117042971735,35.06551700383303,31.79424539913732,34.92712145339916,75.67401264797442,78.16697773804047,-28.30075576600637,-22.862014177618757,-53.52162505473767,-51.085745717516055,-87.60991751917459,-82.59679867839336,24.55820344158342,24.01461203646969,-31.637137343341738,-35.81247014822742,-72.73351727914493,-73.12346870629136
71,7.2,-39.289406862500364,-36.32747508363337,31.808256212764075,29.642090506898963,76.71358979582982,77.09126044810856,30.230801469708375,33.04372802740686,31.768202504636474,33.91578022298205,74.8784037270811,76.92165219140631,-39.289406862500364,-27.869682994952477,-31.808256212764075,-50.072756325473954,-76.71358979582979,-81.630333544698,27.349875780069883,23.497003879117894,-31.718933159081615,-34.03380257280374,-73.89841657493315,-75.06051080110251
72,7.3,-39.289406862500364,-40.231900630804304,31.808256212764075,30.703262769383233,76.71358979582982,79.83079740092987,27.349875780069883,30.795466145041274,31.71893315908164,31.713797820716284,73.89841657493318,75.5614613509228,-39.289406862500364,-37.460722275213094,-31.808256212764075,-33.7452121516458,-76.71358979582979,-76.59023326509576,30.23080146970835,26.946043769424847,-31.76820250463645,-33.02070776464924,-74.87840372708108,-76.12810860085904
73,7.4,-28.30075576600637,-41.021699668016375,53.52162505473762,32.70113081168347,87.60991751917456,80.96490597821402,24.558203441583448,29.246873153170096,31.637137343341763,32.25548993663647,72.7335172791449,75.09000741791029,-36.214701282115406,-36.53067072477855,-31.80531995136064,-33.449282261777576,-76.2856427651633,-76.88684008484331,33.190117042971735,29.581953785962742,-31.79424539913732,-32.682309282279434,-75.67401264797442,-77.60470274263909
74,7.5,-18.434948822922006,-27.74432739505646,52.129275126605485,49.63516240316301,82.245347928628,85.42766393482107,21.864302742664176,23.82278899448472,31.512853632058484,33.45552433843864,71.38298164287926,74.05480782373772,-33.190117042971735,-36.459532025353724,-31.79424539913732,-30.266407676303025,-75.67401264797442,-77.21677305506772,36.21470128211538,35.398740436622894,-31.80531995136064,-35.20260596282597,-76.2856427651633,-78.21864755676111
75,7.6,-10.007979801441346,-19.59886147738887,29.895677214181863,50.73336703392904,61.792656183251545,81.97782111832491,19.274387356634314,21.34668070463756,31.33579894564477,31.16124893228478,69.84580756625935,73.51777314852345,-30.230801469708375,-32.6644516741792,-31.768202504636474,-31.023037391057777,-74.8784037270811,-76.54107933310497,39.289406862500364,39.39221090464903,-31.808256212764075,-34.961156019314025,-76.71358979582979,-77.56266979990758
76,7.7,-10.007979801441346,-12.580899936573081,29.895677214181863,30.329817670677716,61.792656183251545,63.732653574040576,16.792509120984707,20.24886110370986,31.095640295429217,31.10660296496362,68.12058960225293,71.32554908282575,-27.349875780069883,-31.034267204440564,-31.718933159081615,-32.12523623413157,-73.89841657493315,-78.24121528306318,39.289406862500364,39.219747965214296,-31.808256212764075,-32.913750969004965,-76.71358979582979,-77.27713398975432
77,7.8,-12.159595728526515,-12.900742346259571,30.385445910816152,30.61177151174131,64.09731896322953,64.49112506874857,14.420773127510978,16.752370405300308,30.782180240859578,30.14253314712754,66.20534992257404,70.28902235597701,-24.558203441583448,-29.559804175255312,-31.637137343341738,-32.37127559541476,-72.73351727914493,-76.58120461568345,28.30075576600637,40.20507271655308,-53.52162505473764,-33.05946624520243,-87.60991751917459,-79.6071192654924
78,7.901,-14.420773127510978,-15.189158609661419,30.782180240859578,32.43268857824477,66.20534992257404,67.6443466387836,12.159595728526515,13.15827348735251,30.385445910816152,27.903779747940895,64.09731896322957,68.05660525926956,-21.864302742664176,-24.965972473897786,-31.512853632058512,-34.08831804411332,-71.38298164287927,-75.85614607547494,18.434948822922006,28.426189103069778,-52.12927512660551,-51.15119692202514,-82.245347928628,-87.8692526480736
79,8.0,-16.792509120984707,,31.095640295429217,,68.12058960225293,,10.007979801441346,,29.895677214181863,,61.792656183251545,,-19.274387356634314,,-31.33579894564477,,-69.84580756625935,,10.007979801441346,,-29.895677214181838,,-61.792656183251516,
