frame_idx,sim_time_s,peak_joint,peak_value
768,27.2260,fl_knee,0.1814
769,27.2590,fl_knee,0.1814
770,27.2920,fl_knee,0.1814
771,27.3250,fl_knee,0.1814
772,27.3580,fl_knee,0.1848
773,27.3910,fl_knee,0.1853
774,27.4240,fl_knee,0.1855
775,27.4570,fl_knee,0.1905
776,27.4900,fl_knee,0.1801
777,27.5230,fl_knee,0.1802
778,27.5560,fl_knee,0.1801
779,27.5890,fl_knee,0.1800
780,27.6220,fl_knee,0.1800
781,27.6550,fl_knee,0.1900
782,27.6880,fl_knee,0.1800
783,27.7210,fl_knee,0.1800
784,27.7540,fl_knee,0.1799
785,27.7870,fl_knee,0.1799
786,27.8200,fl_knee,0.1799
787,27.8530,fl_knee,0.1892
788,27.8860,fl_knee,0.1889
789,27.9190,fl_knee,0.1890
790,27.9520,fl_knee,0.1891
791,27.9850,fl_knee,0.1891
792,28.0180,fl_knee,0.1891
793,28.0510,fl_knee,0.1891
794,28.0840,fl_knee,0.1890
795,28.1170,fl_knee,0.1890
796,28.1500,fl_knee,0.1889
797,28.1830,fl_knee,0.1889
798,28.2160,fl_knee,0.1888
799,28.2490,fl_knee,0.1889
800,28.2820,fl_knee,0.1896
801,28.3150,fl_knee,0.1884
802,28.3480,fl_knee,0.1866
803,28.3810,fl_knee,0.1833
804,28.4140,fl_knee,0.1825
805,28.4470,fl_knee,0.1809
806,28.4800,fl_knee,0.1800
807,28.5130,fl_knee,0.1800
808,28.5460,fl_knee,0.1801
809,28.5790,fl_knee,0.1801
810,28.6120,fl_knee,0.1802
811,28.6450,fl_knee,0.1802
812,28.6780,fl_knee,0.1803
813,28.7110,fl_knee,0.1803
814,28.7440,fl_knee,0.1803
815,28.7770,fl_knee,0.1804
816,28.8100,fl_knee,0.1804
817,28.8430,fl_knee,0.1805
818,28.8760,fl_knee,0.1805
819,28.9090,fl_knee,0.1806
820,28.9420,fl_knee,0.1806
821,28.9750,fl_knee,0.1807
822,29.0080,fl_knee,0.1807
823,29.0410,fl_knee,0.1807
824,29.0740,fl_knee,0.1807
825,29.1070,fl_knee,0.1808
826,29.1400,fl_knee,0.1808
827,29.1730,fl_knee,0.1808
828,29.2060,fl_knee,0.1809
829,29.2390,fl_knee,0.1809
830,29.2720,fl_knee,0.1809
831,29.3050,fl_knee,0.1810
832,29.3380,fl_knee,0.1810
833,29.3710,fl_knee,0.1814
834,29.4040,fl_knee,0.1809
835,29.4370,fl_knee,0.1808
836,29.4700,fl_knee,0.1808
837,29.5030,fl_knee,0.1807
838,29.5360,fl_knee,0.1807
839,29.5690,fl_knee,0.1804
840,29.6020,fl_knee,0.1805
841,29.6350,fl_knee,0.1799
842,29.6680,fl_knee,0.1798
843,29.7010,fl_knee,0.1797
844,29.7340,fl_knee,0.1796
845,29.7670,fl_knee,0.1796
846,29.8000,fl_knee,0.1796
847,29.8330,fl_knee,0.1796
848,29.8660,fl_knee,0.1796
849,29.8990,fl_knee,0.1796
850,29.9320,fl_knee,0.1797
851,29.9650,fl_knee,0.1797
852,29.9980,fl_knee,0.1797
853,30.0310,fl_knee,0.1797
854,30.0640,fl_knee,0.1797
855,30.0970,fl_knee,0.1797
856,30.1300,fl_knee,0.1797
857,30.1630,fl_knee,0.1797
858,30.1960,fl_knee,0.1798
859,30.2290,fl_knee,0.1798
860,30.2620,fl_knee,0.1798
861,30.2950,fl_knee,0.1798
862,30.3280,fl_knee,0.1798
863,30.3610,fl_knee,0.1798
864,30.3940,fl_knee,0.1798
865,30.4270,fl_knee,0.1798
866,30.4600,fl_knee,0.1799
867,30.4930,fl_knee,0.1799
868,30.5260,fl_knee,0.1799
869,30.5590,fl_knee,0.1799
870,30.5920,fl_knee,0.1799
871,30.6250,fl_knee,0.1799
872,30.6580,fl_knee,0.1799
873,30.6910,fl_knee,0.1800
874,30.7240,fl_knee,0.1800
875,30.7570,fl_knee,0.1800
876,30.7900,fl_knee,0.1800
877,30.8230,fl_knee,0.1800
878,30.8560,fl_knee,0.1800
879,30.8890,fl_knee,0.1800
880,30.9220,fl_knee,0.1800
881,30.9550,fl_knee,0.1801
882,30.9880,fl_knee,0.1801
883,31.0210,fl_knee,0.1801
884,31.0540,fl_knee,0.1801
885,31.0870,fl_knee,0.1801
886,31.1200,fl_knee,0.1801
887,31.1530,fl_knee,0.1801
888,31.1860,fl_knee,0.1802
889,31.2190,fl_knee,0.1802
890,31.2520,fl_knee,0.1802
891,31.2850,fl_knee,0.1802
892,31.3180,fl_knee,0.1802
893,31.3510,fl_knee,0.1802
894,31.3840,fl_knee,0.1803
895,31.4170,fl_knee,0.1803
896,31.4500,fl_knee,0.1803
897,31.4830,fl_knee,0.1803
898,31.5160,fl_knee,0.1803
899,31.5490,fl_knee,0.1803
900,31.5820,fl_knee,0.1803
901,31.6150,fl_knee,0.1803
902,31.6480,fl_knee,0.1804
903,31.6810,fl_knee,0.1804
904,31.7140,fl_knee,0.1804
905,31.7470,fl_knee,0.1804
906,31.7800,fl_knee,0.1804
907,31.8130,fl_knee,0.1804
908,31.8460,fl_knee,0.1804
909,31.8790,fl_knee,0.1805
910,31.9120,fl_knee,0.1805
911,31.9450,fl_knee,0.1805
912,31.9780,fl_knee,0.1805
913,32.0110,fl_knee,0.1805
914,35.5420,fl_knee,0.1791
915,35.5750,fl_knee,0.1792
916,35.6080,fl_knee,0.1792
917,35.6410,fl_knee,0.1792
918,35.6740,fl_knee,0.1793
919,35.7070,fl_knee,0.1793
920,35.7400,fl_knee,0.1794
921,35.7730,fl_knee,0.1794
922,35.8060,fl_knee,0.1794
923,35.8390,fl_knee,0.1794
924,35.8720,fl_knee,0.1794
925,35.9050,fl_knee,0.1794
926,35.9380,fl_knee,0.1794
927,35.9710,fl_knee,0.1794
928,36.0040,fl_knee,0.1794
929,36.0370,fl_knee,0.1794
930,36.0700,fl_knee,0.1794
931,36.1030,fl_knee,0.1794
932,36.1360,fl_knee,0.1794
933,36.1690,fl_knee,0.1794
934,36.2020,fl_knee,0.1794
935,36.2350,fl_knee,0.1794
936,36.2680,fl_knee,0.1794
937,36.3010,fl_knee,0.1794
938,36.3340,fl_knee,0.1794
939,36.3670,fl_knee,0.1794
940,36.4000,fl_knee,0.1794
941,36.4330,fl_knee,0.1794
942,36.4660,fl_knee,0.1794
943,36.4990,fl_knee,0.1794
944,36.5320,fl_knee,0.1795
945,36.5650,fl_knee,0.1795
946,36.5980,fl_knee,0.1795
947,36.6310,fl_knee,0.1795
948,36.6640,fl_knee,0.1795
949,36.6970,fl_knee,0.1795
950,36.7300,fl_knee,0.1795
951,36.7630,fl_knee,0.1795
952,36.7960,fl_knee,0.1795
953,36.8290,fl_knee,0.1795
954,36.8620,fl_knee,0.1795
955,36.8950,fl_knee,0.1795
956,36.9280,fl_knee,0.1795
957,36.9610,fl_knee,0.1795
958,36.9940,fl_knee,0.1795
959,37.0270,fl_knee,0.1795
960,37.0600,fl_knee,0.1795
961,37.0930,fl_knee,0.1795
962,37.1260,fl_knee,0.1795
963,37.1590,fl_knee,0.1795
964,37.1920,fl_knee,0.1795
965,37.2250,fl_knee,0.1795
966,37.2580,fl_knee,0.1796
967,37.2910,fl_knee,0.1795
968,37.3240,fl_knee,0.1795
969,37.3570,fl_knee,0.1896
970,37.3900,fl_knee,0.1794
971,37.4230,fl_knee,0.1792
972,37.4560,fl_knee,0.1789
973,37.4890,fl_knee,0.1787
974,37.5220,fl_knee,0.1786
975,37.5550,fl_knee,0.1785
976,37.5880,fl_knee,0.1785
977,37.6210,fl_knee,0.1785
978,37.6540,fl_knee,0.1785
979,37.6870,fl_knee,0.1785
980,37.7200,fl_knee,0.1785
981,37.7530,fl_knee,0.1786
982,37.7860,fl_knee,0.1786
983,37.8190,fl_knee,0.1786
984,37.8520,fl_knee,0.1786
985,37.8850,fl_knee,0.1786
986,37.9180,fl_knee,0.1786
987,37.9510,fl_knee,0.1786
988,37.9840,fl_knee,0.1786
989,38.0170,fl_knee,0.1786
990,38.0500,fl_knee,0.1786
991,38.0830,fl_knee,0.1786
992,38.1160,fl_knee,0.1786
993,38.1490,fl_knee,0.1787
994,38.1820,fl_knee,0.1786
995,38.2150,fl_knee,0.1786
996,38.2480,fl_knee,0.1786
997,38.2810,fl_knee,0.1786
998,38.3140,fl_knee,0.1786
999,38.3470,fl_knee,0.1786
1000,38.3800,fl_knee,0.1786
1001,38.4130,fl_knee,0.1786
1002,38.4460,fl_knee,0.1786
1003,38.4790,fl_knee,0.1786
1004,38.5120,fl_knee,0.1786
1005,38.5450,fl_knee,0.1786
1006,38.5780,fl_knee,0.1781
1007,38.6110,fl_knee,0.1827
1008,38.6440,fl_knee,0.1830
1009,38.6770,fl_knee,0.1831
1010,38.7100,fl_knee,0.1772
1011,38.7430,fl_knee,0.1771
1012,38.7760,fl_knee,0.1772
1013,38.8090,fl_knee,0.1772
1014,38.8420,fl_knee,0.1772
1015,38.8750,fl_knee,0.1771
1016,38.9080,fl_knee,0.1892
1017,38.9410,fl_knee,0.1771
1018,38.9740,fl_knee,0.1770
1019,39.0070,fl_knee,0.1769
1020,39.0400,fl_knee,0.1768
1021,39.0730,fl_knee,0.1769
1022,39.1060,fl_knee,0.1769
1023,39.1390,fl_knee,0.1767
1024,39.1720,fl_knee,0.1768
1025,39.2050,fl_knee,0.1768
1026,39.2380,fl_knee,0.1765
1027,39.2710,fl_knee,0.1765
1028,39.3040,fl_knee,0.1766
1029,39.3370,fl_knee,0.1765
1030,39.3700,fl_knee,0.1764
1031,39.4030,fl_knee,0.1765
1032,39.4360,fl_knee,0.1764
1033,39.4690,fl_knee,0.1763
1034,39.5020,fl_knee,0.1764
1035,39.5350,fl_knee,0.1763
1036,39.5680,fl_knee,0.1762
1037,39.6010,fl_knee,0.1763
1038,39.6340,fl_knee,0.1762
1039,39.6670,fl_knee,0.1761
1040,39.7000,fl_knee,0.1762
1041,39.7330,fl_knee,0.1762
1042,39.7660,fl_knee,0.1761
1043,39.7990,fl_knee,0.1797
1044,39.8320,fl_knee,0.1761
1045,39.8650,fl_knee,0.1760
1046,39.8980,fl_knee,0.1758
1047,39.9310,fl_knee,0.1760
1048,39.9640,fl_knee,0.1759
1049,39.9970,fl_knee,0.1758
1050,40.0300,fl_knee,0.1792
1051,40.0630,fl_knee,0.1759
1052,40.0960,fl_knee,0.1757
1053,40.1290,fl_knee,0.1756
1054,40.1620,fl_knee,0.1758
1055,40.1950,fl_knee,0.1756
1056,40.2280,fl_knee,0.1756
1057,40.2610,fl_knee,0.1757
1058,40.2940,fl_knee,0.1756
1059,40.3270,fl_knee,0.1755
1060,40.3600,fl_knee,0.1756
1061,40.3930,fl_knee,0.1755
1062,40.4260,fl_knee,0.1755
1063,40.4590,fl_knee,0.1756
1064,40.4920,fl_knee,0.1756
1065,40.5250,fl_knee,0.1754
1066,40.5580,fl_knee,0.1760
1067,40.5910,fl_knee,0.1755
1068,40.6240,fl_knee,0.1754
1069,40.6570,fl_knee,0.1752
1070,40.6900,fl_knee,0.1754
1071,40.7230,fl_knee,0.1754
1072,40.7560,fl_knee,0.1752
1073,40.7890,fl_knee,0.1758
1074,40.8220,fl_knee,0.1743
1075,40.8550,fl_knee,0.1744
1076,40.8880,fl_knee,0.1744
1077,40.9210,fl_knee,0.1745
1078,40.9540,fl_knee,0.1756
1079,40.9870,fl_knee,0.1770
1080,41.0200,fl_knee,0.1740
1081,41.0530,fl_knee,0.1740
1082,41.0860,fl_knee,0.1754
1083,41.1190,fl_knee,0.1836
1084,41.1520,fl_knee,0.1742
1085,41.1850,fl_knee,0.1743
1086,41.2180,fl_knee,0.1746
1087,41.2510,fl_knee,0.1851
1088,41.2840,fl_knee,0.1745
1089,41.3170,fl_knee,0.1745
1090,41.3500,fl_knee,0.1836
1091,41.3830,fl_knee,0.1746
1092,41.4160,fl_knee,0.1747
1093,41.4490,fl_knee,0.1747
1094,41.4820,fl_knee,0.1829
1095,41.5150,fl_knee,0.1748
1096,41.5480,fl_knee,0.1748
1097,41.5810,fl_knee,0.1748
1098,41.6140,fl_knee,0.1749
1099,41.6470,fl_knee,0.1749
1100,41.6800,fl_knee,0.1749
1101,41.7130,fl_knee,0.1748
1102,41.7460,fl_knee,0.1749
1103,41.7790,fl_knee,0.1750
1104,41.8120,fl_knee,0.1749
1105,41.8450,fl_knee,0.1748
1106,41.8780,fl_knee,0.1750
1107,41.9110,fl_knee,0.1750
1108,41.9440,fl_knee,0.1749
1109,41.9770,fl_knee,0.1854
1110,42.0100,fl_knee,0.1750
1111,42.0430,fl_knee,0.1750
1112,42.0760,fl_knee,0.1749
1113,42.1090,fl_knee,0.1749
1114,42.1420,fl_knee,0.1750
1115,45.9700,fl_knee,0.1750
1116,46.0030,fl_knee,0.1746
1117,46.0360,fl_knee,0.1746
1118,46.0690,fl_knee,0.1746
1119,46.1020,fl_knee,0.1746
1120,46.1350,fl_knee,0.1746
1121,46.1680,fl_knee,0.1747
1122,46.2010,fl_knee,0.1747
1123,46.2340,fl_knee,0.1747
1124,46.2670,fl_knee,0.1747
1125,46.3000,fl_knee,0.1746
1126,46.3330,fl_knee,0.1746
1127,46.3660,fl_knee,0.1747
1128,46.3990,fl_knee,0.1747
1129,46.4320,fl_knee,0.1748
1130,46.4650,fl_knee,0.1748
1131,46.4980,fl_knee,0.1748
1132,46.5310,fl_knee,0.1747
1133,46.5640,fl_knee,0.1747
1134,46.5970,fl_knee,0.1747
1135,46.6300,fl_knee,0.1748
1136,46.6630,fl_knee,0.1748
1137,46.6960,fl_knee,0.1749
1138,46.7290,fl_knee,0.1749
1139,46.7620,fl_knee,0.1749
1140,46.7950,fl_knee,0.1748
1141,46.8280,fl_knee,0.1748
1142,46.8610,fl_knee,0.1747
1143,46.8940,fl_knee,0.1747
1144,46.9270,fl_knee,0.1747
1145,46.9600,fl_knee,0.1746
1146,46.9930,fl_knee,0.1777
1147,47.0260,fl_knee,0.1747
1148,47.0590,fl_knee,0.1748
1149,47.0920,fl_knee,0.1747
1150,47.1250,fl_knee,0.1747
1151,47.1580,fl_knee,0.1746
1152,47.1910,fl_knee,0.1746
1153,47.2240,fl_knee,0.1745
1154,47.2570,fl_knee,0.1745
1155,47.2900,fl_knee,0.1745
1156,47.3230,fl_knee,0.1780
1157,47.3560,fl_knee,0.1746
1158,47.3890,fl_knee,0.1746
1159,47.4220,fl_knee,0.1746
1160,47.4550,fl_knee,0.1745
1161,47.4880,fl_knee,0.1745
1162,47.5210,fl_knee,0.1744
1163,47.5540,fl_knee,0.1744
1164,47.5870,fl_knee,0.1744
1165,47.6200,fl_knee,0.1744
1166,47.6530,fl_knee,0.1744
1167,47.6860,fl_knee,0.1756
1168,47.7190,fl_knee,0.1745
1169,47.7520,fl_knee,0.1745
1170,47.7850,fl_knee,0.1745
1171,47.8180,fl_knee,0.1744
1172,47.8510,fl_knee,0.1744
1173,47.8840,fl_knee,0.1743
1174,47.9170,fl_knee,0.1743
1175,47.9500,fl_knee,0.1743
1176,47.9830,fl_knee,0.1743
1177,48.0160,fl_knee,0.1743
1178,48.0490,fl_knee,0.1743
1179,48.0820,fl_knee,0.1766
1180,48.1150,fl_knee,0.1744
1181,48.1480,fl_knee,0.1744
1182,48.1810,fl_knee,0.1744
1183,48.2140,fl_knee,0.1743
1184,48.2470,fl_knee,0.1743
1185,48.2800,fl_knee,0.1743
1186,48.3130,fl_knee,0.1742
1187,48.3460,fl_knee,0.1742
1188,48.3790,fl_knee,0.1742
1189,48.4120,fl_knee,0.1742
1190,48.4450,fl_knee,0.1742
1191,48.4780,fl_knee,0.1742
1192,48.5110,fl_knee,0.1742
1193,48.5440,fl_knee,0.1742
1194,48.5770,fl_knee,0.1742
1195,48.6100,fl_knee,0.1743
1196,48.6430,fl_knee,0.1744
1197,48.6760,fl_knee,0.1744
1198,48.7090,fl_knee,0.1744
1199,48.7420,fl_knee,0.1743
1200,48.7750,fl_knee,0.1743
1201,48.8080,fl_knee,0.1742
1202,48.8410,fl_knee,0.1742
1203,48.8740,fl_knee,0.1742
1204,48.9070,fl_knee,0.1742
1205,48.9400,fl_knee,0.1742
1206,48.9730,fl_knee,0.1742
1207,49.0060,fl_knee,0.1742
1208,49.0390,fl_knee,0.1742
1209,49.0720,fl_knee,0.1742
1210,49.1050,fl_knee,0.1742
1211,49.1380,fl_knee,0.1742
1212,49.1710,fl_knee,0.1742
1213,49.2040,fl_knee,0.1742
1214,49.2370,fl_knee,0.1742
1215,49.2700,fl_knee,0.1742
1216,49.3030,fl_knee,0.1742
1217,49.3360,fl_knee,0.1742
1218,49.3690,fl_knee,0.1743
1219,49.4020,fl_knee,0.1743
1220,49.4350,fl_knee,0.1743
1221,49.4680,fl_knee,0.1743
1222,49.5010,fl_knee,0.1743
1223,49.5340,fl_knee,0.1743
1224,49.5670,fl_knee,0.1743
1225,49.6000,fl_knee,0.1743
1226,49.6330,fl_knee,0.1743
1227,49.6660,fl_knee,0.1743
1228,49.6990,fl_knee,0.1743
1229,49.7320,fl_knee,0.1743
1230,49.7650,fl_knee,0.1743
1231,49.7980,fl_knee,0.1743
1232,49.8310,fl_knee,0.1744
1233,49.8640,fl_knee,0.1744
1234,49.8970,fl_knee,0.1744
1235,49.9300,fl_knee,0.1744
1236,49.9630,fl_knee,0.1744
1237,49.9960,fl_knee,0.1744
1238,50.0290,fl_knee,0.1744
1239,50.0620,fl_knee,0.1744
1240,50.0950,fl_knee,0.1744
1241,50.1280,fl_knee,0.1744
1242,50.1610,fl_knee,0.1744
1243,50.1940,fl_knee,0.1744
1244,50.2270,fl_knee,0.1744
1245,50.2600,fl_knee,0.1745
1246,50.2930,fl_knee,0.1745
1247,50.3260,fl_knee,0.1745
1248,50.3590,fl_knee,0.1745
1249,50.3920,fl_knee,0.1745
1250,50.4250,fl_knee,0.1745
1251,50.4580,fl_knee,0.1745
1252,50.4910,fl_knee,0.1745
1253,50.5240,fl_knee,0.1745
1254,50.5570,fl_knee,0.1745
1255,50.5900,fl_knee,0.1745
1256,50.6230,fl_knee,0.1745
1257,50.6560,fl_knee,0.1745
1258,50.6890,fl_knee,0.1745
1259,50.7220,fl_knee,0.1746
1260,50.7550,fl_knee,0.1746
1261,50.7880,fl_knee,0.1746
1262,50.8210,fl_knee,0.1746
1263,50.8540,fl_knee,0.1746
1264,50.8870,fl_knee,0.1746
1265,50.9200,fl_knee,0.1746
1266,50.9530,fl_knee,0.1746
1267,50.9860,fl_knee,0.1746
1268,51.0190,fl_knee,0.1746
1269,51.0520,fl_knee,0.1746
1270,51.0850,fl_knee,0.1746
1271,51.1180,fl_knee,0.1746
1272,51.1510,fl_knee,0.1746
1273,51.1840,fl_knee,0.1746
1274,51.2170,fl_knee,0.1746
1275,51.2500,fl_knee,0.1746
1276,51.2830,fl_knee,0.1746
1277,51.3160,fl_knee,0.1747
1278,51.3490,fl_knee,0.1747
1279,51.3820,fl_knee,0.1747
1280,51.4150,fl_knee,0.1747
1281,51.4480,fl_knee,0.1747
1282,51.4810,fl_knee,0.1747
1283,51.5140,fl_knee,0.1747
1284,51.5470,fl_knee,0.1747
1285,51.5800,fl_knee,0.1747
1286,51.6130,fl_knee,0.1747
1287,51.6460,fl_knee,0.1747
1288,51.6790,fl_knee,0.1747
1289,51.7120,fl_knee,0.1747
1290,51.7450,fl_knee,0.1747
1291,51.7780,fl_knee,0.1747
1292,51.8110,fl_knee,0.1747
1293,51.8440,fl_knee,0.1747
1294,51.8770,fl_knee,0.1748
1295,51.9100,fl_knee,0.1748
1296,51.9430,fl_knee,0.1748
1297,51.9760,fl_knee,0.1748
1298,52.0090,fl_knee,0.1748
1299,52.0420,fl_knee,0.1748
1300,52.0750,fl_knee,0.1748
1301,54.2200,fl_knee,0.1748
1302,54.2530,fl_knee,0.1745
1303,54.2860,fl_knee,0.1745
1304,54.3190,fl_knee,0.1745
1305,54.3520,fl_knee,0.1745
1306,54.3850,fl_knee,0.1745
1307,54.4180,fl_knee,0.1744
1308,54.4510,fl_knee,0.1744
1309,54.4840,fl_knee,0.1814
1310,54.5170,fl_knee,0.1817
1311,54.5500,fl_knee,0.1817
1312,54.5830,fl_knee,0.1817
1313,54.6160,fl_knee,0.1816
1314,54.6490,fl_knee,0.1816
1315,54.6820,fl_knee,0.1816
1316,54.7150,fl_knee,0.1815
1317,54.7480,fl_knee,0.1815
1318,54.7810,fl_knee,0.1814
1319,54.8140,fl_knee,0.1812
1320,54.8470,fl_knee,0.1810
1321,54.8800,fl_knee,0.1806
1322,54.9130,fl_knee,0.1801
1323,54.9460,fl_knee,0.1798
1324,54.9790,fl_knee,0.1793
1325,55.0120,fl_knee,0.1787
1326,55.0450,fl_knee,0.1783
1327,55.0780,fl_knee,0.1777
1328,55.1110,fl_knee,0.1770
1329,55.1440,fl_knee,0.1767
1330,55.1770,fl_knee,0.1760
1331,55.2100,fl_knee,0.1754
1332,55.2430,fl_knee,0.1751
1333,55.2760,fl_knee,0.1744
1334,55.3090,fl_knee,0.1743
1335,55.3420,fl_knee,0.1743
1336,55.3750,fl_knee,0.1743
1337,55.4080,fl_knee,0.1743
1338,55.4410,fl_knee,0.1743
1339,55.4740,fl_knee,0.1744
1340,55.5070,fl_knee,0.1744
1341,55.5400,fl_knee,0.1744
1342,55.5730,fl_knee,0.1744
1343,55.6060,fl_knee,0.1744
1344,55.6390,fl_knee,0.1744
1345,55.6720,fl_knee,0.1745
1346,55.7050,fl_knee,0.1745
1347,55.7380,fl_knee,0.1745
1348,55.7710,fl_knee,0.1745
1349,55.8040,fl_knee,0.1745
1350,55.8370,fl_knee,0.1746
1351,55.8700,fl_knee,0.1746
1352,55.9030,fl_knee,0.1746
1353,55.9360,fl_knee,0.1746
1354,55.9690,fl_knee,0.1746
1355,56.0020,fl_knee,0.1746
1356,56.0350,fl_knee,0.1747
1357,56.0680,fl_knee,0.1747
1358,56.1010,fl_knee,0.1747
1359,56.1340,fl_knee,0.1747
1360,56.1670,fl_knee,0.1747
1361,56.2000,fl_knee,0.1747
1362,56.2330,fl_knee,0.1747
1363,56.2660,fl_knee,0.1748
1364,56.2990,fl_knee,0.1748
1365,56.3320,fl_knee,0.1748
1366,56.3650,fl_knee,0.1748
1367,56.3980,fl_knee,0.1748
1368,56.4310,fl_knee,0.1748
1369,56.4640,fl_knee,0.1748
1370,56.4970,fl_knee,0.1748
1371,56.5300,fl_knee,0.1748
1372,56.5630,fl_knee,0.1748
1373,56.5960,fl_knee,0.1748
1374,56.6290,fl_knee,0.1748
1375,56.6620,fl_knee,0.1747
1376,56.6950,fl_knee,0.1747
1377,56.7280,fl_knee,0.1747
1378,56.7610,fl_knee,0.1747
1379,56.7940,fl_knee,0.1747
1380,56.8270,fl_knee,0.1747
1381,56.8600,fl_knee,0.1747
1382,56.8930,fl_knee,0.1747
1383,56.9260,fl_knee,0.1747
1384,56.9590,fl_knee,0.1746
1385,56.9920,fl_knee,0.1746
1386,57.0250,fl_knee,0.1746
1387,57.0580,fl_knee,0.1746
1388,57.0910,fl_knee,0.1746
1389,57.1240,fl_knee,0.1746
1390,57.1570,fl_knee,0.1746
1391,57.1900,fl_knee,0.1746
1392,57.2230,fl_knee,0.1746
1393,57.2560,fl_knee,0.1746
1394,57.2890,fl_knee,0.1745
1395,57.3220,fl_knee,0.1745
1396,57.3550,fl_knee,0.1745
1397,57.3880,fl_knee,0.1745
1398,57.4210,fl_knee,0.1745
1399,57.4540,fl_knee,0.1745
1400,57.4870,fl_knee,0.1745
1401,57.5200,fl_knee,0.1745
1402,57.5530,fl_knee,0.1745
1403,57.5860,fl_knee,0.1744
1404,57.6190,fl_knee,0.1744
1405,57.6520,fl_knee,0.1744
1406,57.6850,fl_knee,0.1744
1407,57.7180,fl_knee,0.1744
1408,57.7510,fl_knee,0.1744
1409,57.7840,fl_knee,0.1744
1410,57.8170,fl_knee,0.1744
1411,57.8500,fl_knee,0.1744
1412,57.8830,fl_knee,0.1744
1413,57.9160,fl_knee,0.1743
1414,57.9490,fl_knee,0.1743
1415,57.9820,fl_knee,0.1743
1416,58.0150,fl_knee,0.1743
1417,58.0480,fl_knee,0.1743
1418,58.0810,fl_knee,0.1743
1419,58.1140,fl_knee,0.1738
1420,58.1470,fl_knee,0.1737
1421,58.1800,fl_knee,0.1735
1422,58.2130,fl_knee,0.1735
1423,58.2460,fl_knee,0.1735
1424,58.2790,fl_knee,0.1734
1425,58.3120,fl_knee,0.1734
1426,58.3450,fl_knee,0.1734
1427,58.3780,fl_knee,0.1734
1428,58.4110,fl_knee,0.1734
1429,58.4440,fl_knee,0.1734
1430,58.4770,fl_knee,0.1734
1431,58.5100,fl_knee,0.1734
1432,58.5430,fl_knee,0.1734
1433,58.5760,fl_knee,0.1734
1434,58.6090,fl_knee,0.1734
1435,58.6420,fl_knee,0.1734
1436,58.6750,fl_knee,0.1734
1437,58.7080,fl_knee,0.1734
1438,58.7410,fl_knee,0.1734
1439,58.7740,fl_knee,0.1734
1440,58.8070,fl_knee,0.1735
1441,58.8400,fl_knee,0.1735
1442,58.8730,fl_knee,0.1735
1443,58.9060,fl_knee,0.1735
1444,58.9390,fl_knee,0.1735
1445,58.9720,fl_knee,0.1735
1446,59.0050,fl_knee,0.1735
1447,59.0380,fl_knee,0.1735
1448,59.0710,fl_knee,0.1735
1449,59.1040,fl_knee,0.1735
1450,59.1370,fl_knee,0.1735
1451,59.1700,fl_knee,0.1735
1452,59.2030,fl_knee,0.1735
1453,59.2360,fl_knee,0.1735
1454,59.2690,fl_knee,0.1735
1455,59.3020,fl_knee,0.1735
1456,59.3350,fl_knee,0.1735
1457,59.3680,fl_knee,0.1735
1458,59.4010,fl_knee,0.1735
1459,59.4340,fl_knee,0.1735
1460,59.4670,fl_knee,0.1734
1461,59.5000,fl_knee,0.1734
1462,59.5330,fl_knee,0.1734
1463,59.5660,fl_knee,0.1734
1464,59.5990,fl_knee,0.1734
1465,59.6320,fl_knee,0.1734
1466,59.6650,fl_knee,0.1734
1467,59.6980,fl_knee,0.1734
1468,59.7310,fl_knee,0.1734
1469,59.7640,fl_knee,0.1734
1470,59.7970,fl_knee,0.1734
1471,59.8300,fl_knee,0.1734
1472,59.8630,fl_knee,0.1734
1473,59.8960,fl_knee,0.1734
1474,59.9290,fl_knee,0.1734
1475,59.9620,fl_knee,0.1734
1476,59.9950,fl_knee,0.1734
1477,60.0280,fl_knee,0.1734
1478,60.0610,fl_knee,0.1734
1479,60.0940,fl_knee,0.1734
1480,60.1270,fl_knee,0.1734
1481,60.1600,fl_knee,0.1733
1482,60.1930,fl_knee,0.1733
1483,60.2260,fl_knee,0.1733
1484,60.2590,fl_knee,0.1733
1485,60.2920,fl_knee,0.1733
1486,60.3250,fl_knee,0.1733
1487,60.3580,fl_knee,0.1733
1488,60.3910,fl_knee,0.1733
1489,60.4240,fl_knee,0.1733
1490,60.4570,fl_knee,0.1733
1491,60.4900,fl_knee,0.1733
1492,60.5230,fl_knee,0.1733
1493,60.5560,fl_knee,0.1733
1494,60.5890,fl_knee,0.1733
1495,60.6220,fl_knee,0.1733
1496,60.6550,fl_knee,0.1733
1497,60.6880,fl_knee,0.1733
1498,60.7210,fl_knee,0.1733
1499,60.7540,fl_knee,0.1733
1500,60.7870,fl_knee,0.1733
1501,60.8200,fl_knee,0.1857
1502,60.8530,fl_knee,0.1765
1503,60.8860,fl_knee,0.1770
1504,60.9190,fl_knee,0.1777
1505,60.9520,fl_knee,0.1781
1506,60.9850,fl_knee,0.1783
1507,61.0180,fl_knee,0.1785
1508,61.0510,fl_knee,0.1786
1509,61.0840,fl_knee,0.1786
1510,61.1170,fl_knee,0.1785
1511,61.1500,fl_knee,0.1784
1512,61.1830,fl_knee,0.1784
1513,61.2160,fl_knee,0.1781
1514,61.2490,fl_knee,0.1776
