Time_Step,Time_s,FR_hip_command,FR_hip_state,FR_knee_command,FR_knee_state,FR_foot_command,FR_foot_state,BR_hip_command,BR_hip_state,BR_knee_command,BR_knee_state,BR_foot_command,BR_foot_state,BL_hip_command,BL_hip_state,BL_knee_command,BL_knee_state,BL_foot_command,BL_foot_state,FL_hip_command,FL_hip_state,FL_knee_command,FL_knee_state,FL_foot_command,FL_foot_state
64,6.5,-19.274387356634314,-18.44148118347575,31.33579894564477,32.112229611424944,69.84580756625935,71.44720839553658,10.007979801441346,10.152653437353443,29.895677214181863,30.504559045712654,61.792656183251545,65.0296443778121,-16.792509120984707,-19.564821671910973,-31.095640295429217,-31.30059603353345,-68.12058960225296,-72.46872042623116,10.007979801441346,11.340129166118162,-29.895677214181838,-31.17356507187787,-61.792656183251516,-65.2501292580399
65,6.6,-21.864302742664176,-19.219855440919776,31.512853632058484,33.31313062362271,71.38298164287926,72.48326268409292,18.434948822922006,9.961814013810208,52.129275126605485,31.88339519108804,82.245347928628,66.8240422323624,-14.420773127510978,-17.601899556382246,-30.782180240859578,-31.21511689356421,-66.20534992257402,-71.78328984922307,12.159595728526515,11.45796578333398,-30.385445910816152,-30.640350198176584,-64.09731896322955,-65.23352877774927
66,6.7,-24.55820344158342,-23.99842421319227,31.637137343341763,34.41543197489488,72.7335172791449,76.70725138247026,28.30075576600637,21.404889768636593,53.52162505473767,50.405427198221446,87.60991751917456,84.88701799579783,-12.159595728526515,-15.2604402751401,-30.38544591081618,-33.73408555238517,-64.09731896322957,-69.04432597158741,14.420773127510978,13.258714579908958,-30.782180240859578,-29.22844119052674,-66.20534992257402,-66.27017341476426
67,6.8,-27.349875780069883,-26.04718334680792,31.71893315908164,34.03008551994866,73.89841657493318,77.74963044206842,39.289406862500364,30.76052103552978,31.808256212764075,50.762259893150194,76.71358979582982,86.77560207652668,-10.007979801441346,-11.588845456888729,-29.895677214181838,-33.517570478875456,-61.792656183251516,-66.88966325267984,16.792509120984707,17.195646477987655,-31.095640295429217,-29.62663927194086,-68.12058960225296,-69.1717091234452
68,6.9,-30.23080146970835,-27.6721878265594,31.768202504636474,32.681876779343945,74.8784037270811,77.58938394022508,39.289406862500364,38.18605231418904,31.808256212764075,33.37244837275892,76.71358979582982,78.40488425479495,-10.007979801441346,-10.917246992258661,-29.895677214181838,-31.555429329705223,-61.792656183251516,-63.746295057169526,19.274387356634314,17.687288000136675,-31.33579894564477,-31.84017588267874,-69.84580756625935,-71.25507891286375
69,7.0,-33.190117042971735,-29.139771259915552,31.79424539913732,32.41375174151634,75.67401264797442,78.39387299044303,36.214701282115406,36.50903426115539,31.80531995136064,33.311853976939695,76.2856427651633,79.16599479235492,-18.434948822922006,-11.454075455068569,-52.129275126605485,-31.823266935718582,-82.24534792862798,-70.79701468484899,21.864302742664176,18.757691928590717,-31.512853632058512,-32.503267577619425,-71.38298164287927,-73.03201942562721
70,7.1,-36.21470128211538,-34.28667706608511,31.80531995136064,29.97709321278844,76.2856427651633,78.67524155471973,33.190117042971735,36.876400118777894,31.79424539913732,35.843560211005055,75.67401264797442,78.79952123673083,-28.30075576600637,-21.52953228453631,-53.52162505473767,-50.29112554233778,-87.60991751917459,-86.75102715423765,24.55820344158342,22.94905914006456,-31.637137343341738,-35.53184438025349,-72.73351727914493,-74.10698055502421
71,7.2,-39.289406862500364,-37.05731453969088,31.808256212764075,30.685131379874043,76.71358979582982,79.08578524437104,30.230801469708375,33.57653473369527,31.768202504636474,35.0219950292691,74.8784037270811,78.06724884621971,-39.289406862500364,-27.848150899034263,-31.808256212764075,-52.79984422437283,-76.71358979582979,-85.2883432314716,27.349875780069883,23.428928920058354,-31.718933159081615,-34.10235976449086,-73.89841657493315,-76.50574089395917
72,7.3,-39.289406862500364,-40.93619989354636,31.808256212764075,31.716998388853824,76.71358979582982,81.66249098067095,27.349875780069883,31.47791914924888,31.71893315908164,32.58807762842334,73.89841657493318,76.38207862430335,-39.289406862500364,-37.77695081920723,-31.808256212764075,-33.43241339445213,-76.71358979582979,-77.80961790520591,30.23080146970835,27.430753185988667,-31.76820250463645,-32.86674195672837,-74.87840372708108,-77.35886046173478
73,7.4,-28.30075576600637,-40.60771087101295,53.52162505473762,33.533107064828975,87.60991751917456,84.53252759905624,24.558203441583448,30.20647509702521,31.637137343341763,32.94547971024638,72.7335172791449,75.95177540421129,-36.214701282115406,-36.942612799051986,-31.80531995136064,-32.54545123019589,-76.2856427651633,-78.58635875111236,33.190117042971735,29.048840034540888,-31.79424539913732,-32.41889821116571,-75.67401264797442,-77.97836325107282
74,7.5,-18.434948822922006,-27.75637555241057,52.129275126605485,51.421733498052205,82.245347928628,89.23204327395933,21.864302742664176,23.254007986169974,31.512853632058484,34.46200754066296,71.38298164287926,75.60338019481452,-33.190117042971735,-33.8888127190814,-31.79424539913732,-29.995581183630176,-75.67401264797442,-78.33232444137911,36.21470128211538,35.23182928525833,-31.80531995136064,-35.05093865082717,-76.2856427651633,-79.608393734734
75,7.6,-10.007979801441346,-19.33288409716813,29.895677214181863,50.807415695526544,61.792656183251545,84.41907135356705,19.274387356634314,21.168662442718247,31.33579894564477,32.33300981083846,69.84580756625935,73.84933775761328,-30.230801469708375,-33.39329757513103,-31.768202504636474,-30.4064046317728,-74.8784037270811,-77.58062848789606,39.289406862500364,38.18865778614675,-31.808256212764075,-34.380226668693425,-76.71358979582979,-78.56103192563138
76,7.7,-10.007979801441346,-11.907588680587326,29.895677214181863,31.07531944078265,61.792656183251545,65.17296552999512,16.792509120984707,20.23112739675037,31.095640295429217,31.836676882182605,68.12058960225293,71.72843429342822,-27.349875780069883,-30.120336539923485,-31.718933159081615,-31.96073169051842,-73.89841657493315,-79.70228055715829,39.289406862500364,39.440520144736915,-31.808256212764075,-32.38137696653777,-76.71358979582979,-78.63279111238245
77,7.8,-12.159595728526515,-11.90854117014822,30.385445910816152,31.680082888594164,64.09731896322953,66.64660904421756,14.420773127510978,16.630041034471297,30.782180240859578,31.076574702955607,66.20534992257404,70.31743142691883,-24.558203441583448,-29.400212574290624,-31.637137343341738,-32.08332211798367,-72.73351727914493,-77.81116862344057,28.30075576600637,32.24670780397347,-53.52162505473764,-37.228516143411326,-87.60991751917459,-82.92173791117717
78,7.9,-14.420773127510978,-15.020109069499986,30.782180240859578,33.24741233494364,66.20534992257404,68.78424053433228,12.159595728526515,14.448170541186338,30.385445910816152,28.793302224116882,64.09731896322957,68.42176474004377,-21.864302742664176,-24.429060483416,-31.512853632058512,-33.8011292546672,-71.38298164287927,-76.763867940254,18.434948822922006,27.75595949099826,-52.12927512660551,-51.12218824973017,-82.245347928628,-88.32715478370189
79,8.0,-16.792509120984707,,31.095640295429217,,68.12058960225293,,10.007979801441346,,29.895677214181863,,61.792656183251545,,-19.274387356634314,,-31.33579894564477,,-69.84580756625935,,10.007979801441346,,-29.895677214181838,,-61.792656183251516,
