frame_idx,sim_time_s,peak_joint,peak_value
765,29.3380,fl_knee,0.1434
766,29.3710,fr_knee,-0.1241
767,29.4040,fl_knee,0.1503
768,29.4370,fl_knee,0.1504
769,29.4700,fl_knee,0.1503
770,29.5030,fl_knee,0.1522
771,29.5360,fl_knee,0.1455
772,29.5690,fl_knee,0.1451
773,29.6020,fl_knee,0.1444
774,29.6350,fl_knee,0.1440
775,29.6680,fl_knee,0.1439
776,29.7010,fl_knee,0.1438
777,29.7340,fl_knee,0.1437
778,29.7670,fl_knee,0.1437
779,29.8000,fl_knee,0.1437
780,29.8330,fl_knee,0.1436
781,29.8660,fl_knee,0.1433
782,29.8990,fl_knee,0.1431
783,29.9320,fl_knee,0.1431
784,29.9650,fl_knee,0.1432
785,29.9980,fl_knee,0.1432
786,30.0310,fl_knee,0.1432
787,30.0640,fl_knee,0.1433
788,30.0970,fl_knee,0.1433
789,30.1300,fl_knee,0.1433
790,30.1630,fl_knee,0.1434
791,30.1960,fl_knee,0.1434
792,30.2290,fl_knee,0.1434
793,30.2620,fl_knee,0.1434
794,30.2950,fl_knee,0.1435
795,30.3280,fl_knee,0.1435
796,30.3610,fl_knee,0.1435
797,30.3940,fl_knee,0.1435
798,30.4270,fl_knee,0.1435
799,30.4600,fl_knee,0.1436
800,30.4930,fl_knee,0.1436
801,30.5260,fl_knee,0.1436
802,30.5590,fl_knee,0.1436
803,30.5920,fl_knee,0.1436
804,30.6250,fl_knee,0.1436
805,30.6580,fl_knee,0.1437
806,30.6910,fl_knee,0.1437
807,30.7240,fl_knee,0.1437
808,30.7570,fl_knee,0.1437
809,30.7900,fl_knee,0.1437
810,30.8230,fl_knee,0.1437
811,30.8560,fl_knee,0.1437
812,30.8890,fl_knee,0.1437
813,30.9220,fl_knee,0.1438
814,30.9550,fl_knee,0.1438
815,30.9880,fl_knee,0.1438
816,31.0210,fl_knee,0.1438
817,31.0540,fl_knee,0.1438
818,31.0870,fl_knee,0.1438
819,31.1200,fl_knee,0.1438
820,31.1530,fl_knee,0.1438
821,31.1860,fl_knee,0.1438
822,31.2190,fl_knee,0.1438
823,31.2520,fl_knee,0.1438
824,31.2850,fl_knee,0.1438
825,31.3180,fl_knee,0.1438
826,31.3510,fl_knee,0.1438
827,31.3840,fl_knee,0.1439
828,31.4170,fl_knee,0.1439
829,31.4500,fl_knee,0.1439
830,31.4830,fl_knee,0.1439
831,31.5160,fl_knee,0.1439
832,31.5490,fl_knee,0.1439
833,31.5820,fl_knee,0.1439
834,31.6150,fl_knee,0.1439
835,31.6480,fl_knee,0.1438
836,31.6810,fl_knee,0.1438
837,31.7140,fl_knee,0.1438
838,31.7470,fl_knee,0.1438
839,31.7800,fl_knee,0.1438
840,31.8130,fl_knee,0.1437
841,31.8460,fl_knee,0.1437
842,31.8790,fl_knee,0.1437
843,31.9120,fl_knee,0.1437
844,31.9450,fl_knee,0.1436
845,31.9780,fl_knee,0.1436
846,32.0110,fl_knee,0.1436
847,32.0440,fl_knee,0.1436
848,32.0770,fl_knee,0.1436
849,32.1100,fl_knee,0.1435
850,32.1430,fl_knee,0.1435
851,32.1760,fl_knee,0.1435
852,32.2090,fl_knee,0.1434
853,32.2420,fl_knee,0.1434
854,32.2750,fl_knee,0.1434
855,32.3080,fl_knee,0.1433
856,32.3410,fl_knee,0.1433
857,32.3740,fl_knee,0.1433
858,32.4070,fl_knee,0.1432
859,32.4400,fl_knee,0.1432
860,32.4730,fl_knee,0.1432
861,32.5060,fl_knee,0.1431
862,32.5390,fl_knee,0.1431
863,32.5720,fl_knee,0.1431
864,32.6050,fl_knee,0.1430
865,32.6380,fl_knee,0.1430
866,32.6710,fl_knee,0.1430
867,32.7040,fl_knee,0.1439
868,32.7370,fl_knee,0.1439
869,32.7700,fl_knee,0.1439
870,32.8030,fl_knee,0.1418
871,32.8360,fl_knee,0.1462
872,32.8690,fl_knee,0.1511
873,32.9020,fl_knee,0.1511
874,32.9350,fl_knee,0.1512
875,32.9680,fl_knee,0.1512
876,33.0010,fl_knee,0.1512
877,33.0340,fl_knee,0.1513
878,33.0670,fl_knee,0.1513
879,33.1000,fl_knee,0.1513
880,33.1330,fl_knee,0.1513
881,33.1660,fl_knee,0.1513
882,33.1990,fl_knee,0.1509
883,33.2320,fl_knee,0.1507
884,33.2650,fl_knee,0.1503
885,33.2980,fl_knee,0.1498
886,33.3310,fl_knee,0.1478
887,33.3640,fl_knee,0.1477
888,33.3970,fl_knee,0.1437
889,33.4300,fl_knee,0.1418
890,33.4630,fl_knee,0.1419
891,33.4960,fl_knee,0.1420
892,33.5290,fl_knee,0.1421
893,33.5620,fl_knee,0.1423
894,33.5950,fl_knee,0.1425
895,33.6280,fl_knee,0.1426
896,33.6610,fl_knee,0.1435
897,33.6940,fl_knee,0.1433
898,33.7270,fl_knee,0.1432
899,33.7600,fl_knee,0.1431
900,33.7930,fl_knee,0.1431
901,33.8260,fl_knee,0.1431
902,33.8590,fl_knee,0.1431
903,33.8920,fl_knee,0.1431
904,33.9250,fl_knee,0.1431
905,33.9580,fl_knee,0.1430
906,33.9910,fl_knee,0.1430
907,34.0240,fl_knee,0.1430
908,34.0570,fl_knee,0.1430
909,34.0900,fl_knee,0.1430
910,34.1230,fl_knee,0.1430
911,34.1560,fl_knee,0.1430
912,34.1890,fl_knee,0.1430
913,34.2220,fl_knee,0.1430
914,34.2550,fl_knee,0.1429
915,34.2880,fl_knee,0.1429
916,34.3210,fl_knee,0.1429
917,34.3540,fl_knee,0.1428
918,34.3870,fl_knee,0.1428
919,34.4200,fl_knee,0.1428
920,34.4530,fl_knee,0.1428
921,34.4860,fl_knee,0.1428
922,34.5190,fl_knee,0.1427
923,34.5520,fl_knee,0.1427
924,34.5850,fl_knee,0.1427
925,34.6180,br_knee,-0.1385
926,34.6510,fl_knee,0.1443
927,34.6840,fl_knee,0.1445
928,34.7170,fl_knee,0.1445
929,34.7500,fl_knee,0.1445
930,34.7830,fl_knee,0.1415
931,34.8160,fl_knee,0.1413
932,34.8490,fl_knee,0.1413
933,34.8820,fl_knee,0.1412
934,34.9150,fl_knee,0.1411
935,34.9480,fl_knee,0.1411
936,34.9810,fl_knee,0.1411
937,35.0140,fl_knee,0.1411
938,35.0470,fl_knee,0.1411
939,35.0800,fl_knee,0.1411
940,35.1130,fl_knee,0.1411
941,35.1460,fl_knee,0.1411
942,35.1790,fl_knee,0.1411
943,35.2120,fl_knee,0.1411
944,35.2450,fl_knee,0.1412
945,35.2780,fl_knee,0.1412
946,35.3110,fl_knee,0.1412
947,35.3440,fl_knee,0.1412
948,35.3770,fl_knee,0.1413
949,35.4100,fl_knee,0.1413
950,35.4430,fl_knee,0.1413
951,35.4760,fl_knee,0.1413
952,35.5090,fl_knee,0.1414
953,35.5420,fl_knee,0.1414
954,35.5750,fl_knee,0.1414
955,35.6080,fl_knee,0.1414
956,35.6410,fl_knee,0.1414
957,35.6740,fl_knee,0.1414
958,35.7070,fl_knee,0.1414
959,35.7400,fl_knee,0.1414
960,35.7730,fl_knee,0.1414
961,35.8060,fl_knee,0.1414
962,35.8390,fl_knee,0.1413
963,35.8720,fl_knee,0.1413
964,35.9050,fl_knee,0.1413
965,35.9380,fl_knee,0.1412
966,35.9710,fl_knee,0.1412
967,36.0040,fl_knee,0.1412
968,36.0370,fl_knee,0.1411
969,36.0700,fl_knee,0.1411
970,36.1030,fl_knee,0.1411
971,36.1360,fl_knee,0.1410
972,36.1690,fl_knee,0.1410
973,36.2020,fl_knee,0.1410
974,36.2350,fl_knee,0.1410
975,36.2680,fl_knee,0.1410
976,36.3010,fl_knee,0.1410
977,36.3340,fl_knee,0.1410
978,36.3670,fl_knee,0.1410
979,36.4000,fl_knee,0.1410
980,36.4330,fl_knee,0.1410
981,36.4660,fl_knee,0.1410
982,36.4990,fl_knee,0.1410
983,36.5320,fl_knee,0.1410
984,36.5650,fl_knee,0.1410
985,36.5980,fl_knee,0.1409
986,36.6310,fl_knee,0.1409
987,36.6640,fl_knee,0.1409
988,36.6970,fl_knee,0.1408
989,36.7300,fl_knee,0.1408
990,36.7630,fl_knee,0.1408
991,36.7960,fl_knee,0.1408
992,36.8290,fl_knee,0.1407
993,36.8620,fl_knee,0.1407
994,36.8950,fl_knee,0.1407
995,36.9280,fl_knee,0.1406
996,36.9610,fl_knee,0.1406
997,36.9940,fl_knee,0.1406
998,37.0270,fl_knee,0.1406
999,37.0600,fl_knee,0.1405
1000,37.0930,fl_knee,0.1405
1001,37.1260,fl_knee,0.1405
1002,37.1590,fl_knee,0.1404
1003,37.1920,fl_knee,0.1404
1004,37.2250,fl_knee,0.1404
1005,37.2580,fl_knee,0.1403
1006,37.2910,fl_knee,0.1403
1007,37.3240,fl_knee,0.1403
1008,37.3570,fl_knee,0.1402
1009,37.3900,fl_knee,0.1402
1010,37.4230,fl_knee,0.1402
1011,37.4560,fl_knee,0.1401
1012,37.4890,fl_knee,0.1401
1013,37.5220,fl_knee,0.1401
1014,37.5550,fl_knee,0.1401
1015,37.5880,fl_knee,0.1400
1016,37.6210,fl_knee,0.1400
1017,37.6540,fl_knee,0.1400
1018,37.6870,fl_knee,0.1399
1019,37.7200,fl_knee,0.1399
1020,37.7530,fl_knee,0.1399
1021,37.7860,fl_knee,0.1398
1022,37.8190,fl_knee,0.1398
1023,37.8520,fl_knee,0.1398
1024,37.8850,fl_knee,0.1398
1025,37.9180,fl_knee,0.1397
1026,37.9510,fl_knee,0.1397
1027,37.9840,fl_knee,0.1397
1028,38.0170,fl_knee,0.1396
1029,38.0500,fl_knee,0.1396
1030,38.0830,fl_knee,0.1396
1031,38.1160,fl_knee,0.1395
1032,38.1490,fl_knee,0.1395
1033,38.1820,fl_knee,0.1395
1034,38.2150,fl_knee,0.1395
1035,38.2480,fl_knee,0.1394
1036,38.2810,fl_knee,0.1394
1037,38.3140,fl_knee,0.1393
1038,38.3470,fl_knee,0.1393
1039,38.3800,fl_knee,0.1393
1040,38.4130,fl_knee,0.1393
1041,38.4460,fl_knee,0.1392
1042,38.4790,fl_knee,0.1392
1043,38.5120,fl_knee,0.1392
1044,38.5450,fl_knee,0.1387
1045,38.5780,fl_knee,0.1386
1046,38.6110,fl_knee,0.1385
1047,38.6440,fl_knee,0.1384
1048,38.6770,fl_knee,0.1384
1049,38.7100,fl_knee,0.1384
1050,38.7430,fl_knee,0.1384
1051,38.7760,fl_knee,0.1384
1052,38.8090,fl_knee,0.1384
1053,38.8420,fl_knee,0.1384
1054,38.8750,fl_knee,0.1385
1055,38.9080,fl_knee,0.1385
1056,38.9410,fl_knee,0.1385
1057,38.9740,fl_knee,0.1386
1058,39.0070,fl_knee,0.1386
1059,39.0400,fl_knee,0.1386
1060,39.0730,fl_knee,0.1387
1061,39.1060,fl_knee,0.1387
1062,39.1390,fl_knee,0.1387
1063,39.1720,fl_knee,0.1387
1064,39.2050,fl_knee,0.1386
1065,39.2380,fl_knee,0.1386
1066,39.2710,fl_knee,0.1386
1067,39.3040,fl_knee,0.1386
1068,39.3370,fl_knee,0.1386
1069,39.3700,fl_knee,0.1386
1070,39.4030,fl_knee,0.1386
1071,39.4360,fl_knee,0.1386
1072,39.4690,fl_knee,0.1386
1073,39.5020,fl_knee,0.1386
1074,39.5350,fl_knee,0.1385
1075,39.5680,fl_knee,0.1385
1076,39.6010,fl_knee,0.1385
1077,39.6340,fl_knee,0.1384
1078,39.6670,fl_knee,0.1384
1079,39.7000,fl_knee,0.1384
1080,39.7330,fl_knee,0.1384
1081,39.7660,fl_knee,0.1383
1082,39.7990,fl_knee,0.1383
1083,39.8320,fl_knee,0.1383
1084,39.8650,fl_knee,0.1383
1085,39.8980,fl_knee,0.1382
1086,39.9310,fl_knee,0.1382
1087,39.9640,fl_knee,0.1382
1088,39.9970,fl_knee,0.1381
1089,40.0300,fl_knee,0.1381
1090,40.0630,fl_knee,0.1381
1091,40.0960,fl_knee,0.1380
1092,40.1290,fl_knee,0.1380
1093,40.1620,fl_knee,0.1380
1094,40.1950,fl_knee,0.1379
1095,40.2280,fl_knee,0.1379
1096,40.2610,fl_knee,0.1379
1097,40.2940,fl_knee,0.1378
1098,40.3270,fl_knee,0.1378
1099,40.3600,fl_knee,0.1378
1100,40.3930,fl_knee,0.1378
1101,40.4260,fl_knee,0.1377
1102,40.4590,fl_knee,0.1377
1103,40.4920,fl_knee,0.1377
1104,40.5250,fl_knee,0.1376
1105,40.5580,fl_knee,0.1376
1106,40.5910,fl_knee,0.1376
1107,40.6240,fl_knee,0.1376
1108,40.6570,fl_knee,0.1375
1109,40.6900,fl_knee,0.1375
1110,40.7230,fl_knee,0.1375
1111,40.7560,fl_knee,0.1374
1112,40.7890,fl_knee,0.1374
1113,40.8220,fl_knee,0.1374
1114,40.8550,fl_knee,0.1373
1115,40.8880,fl_knee,0.1373
1116,40.9210,fl_knee,0.1373
1117,40.9540,fl_knee,0.1372
1118,40.9870,fl_knee,0.1372
1119,41.0200,fl_knee,0.1372
1120,41.0530,fl_knee,0.1372
1121,41.0860,fl_knee,0.1371
1122,41.1190,fl_knee,0.1371
1123,41.1520,fl_knee,0.1371
1124,41.1850,fl_knee,0.1370
1125,41.2180,fl_knee,0.1370
1126,41.2510,fl_knee,0.1370
1127,41.2840,fl_knee,0.1369
1128,41.3170,fl_knee,0.1369
1129,41.3500,fl_knee,0.1369
1130,41.3830,fl_knee,0.1369
1131,41.4160,fl_knee,0.1368
1132,41.4490,fl_knee,0.1368
1133,41.4820,fl_knee,0.1368
1134,41.5150,fl_knee,0.1367
1135,41.5480,fl_knee,0.1367
1136,41.5810,fl_knee,0.1367
1137,41.6140,fl_knee,0.1366
1138,41.6470,fl_knee,0.1366
1139,41.6800,fl_knee,0.1366
1140,41.7130,fl_knee,0.1365
1141,41.7460,fl_knee,0.1365
1142,41.7790,fl_knee,0.1365
1143,41.8120,fl_knee,0.1364
1144,41.8450,fl_knee,0.1364
1145,41.8780,fl_knee,0.1364
1146,41.9110,fl_knee,0.1364
1147,41.9440,fl_knee,0.1363
1148,41.9770,fl_knee,0.1363
1149,42.0100,fl_knee,0.1363
1150,42.0430,fl_knee,0.1362
1151,42.0760,fl_knee,0.1362
1152,42.1090,fl_knee,0.1362
1153,42.1420,fl_knee,0.1362
1154,42.1750,fl_knee,0.1361
1155,42.2080,fl_knee,0.1361
1156,42.2410,fl_knee,0.1361
1157,42.2740,fl_knee,0.1360
1158,42.3070,fl_knee,0.1360
1159,42.3400,fl_knee,0.1360
1160,42.3730,fl_knee,0.1359
1161,42.4060,fl_knee,0.1359
1162,42.4390,fl_knee,0.1359
1163,42.4720,fl_knee,0.1358
1164,42.5050,fl_knee,0.1358
1165,42.5380,fl_knee,0.1358
1166,42.5710,fl_knee,0.1357
1167,42.6040,fl_knee,0.1357
1168,42.6370,fl_knee,0.1357
1169,42.6700,fl_knee,0.1357
1170,42.7030,fl_knee,0.1356
1171,42.7360,fl_knee,0.1356
1172,42.7690,fl_knee,0.1356
1173,42.8020,fl_knee,0.1355
1174,42.8350,fl_knee,0.1355
1175,42.8680,fl_knee,0.1355
1176,42.9010,fl_knee,0.1354
1177,42.9340,fl_knee,0.1354
1178,42.9670,fl_knee,0.1354
1179,43.0000,fl_knee,0.1353
1180,43.0330,fl_knee,0.1353
1181,43.0660,fl_knee,0.1353
1182,43.0990,fl_knee,0.1353
1183,43.1320,fl_knee,0.1352
1184,43.1650,fl_knee,0.1352
1185,43.1980,fl_knee,0.1352
1186,43.2310,fl_knee,0.1351
1187,43.2640,fl_knee,0.1351
1188,43.2970,fl_knee,0.1351
1189,43.3300,fl_knee,0.1351
1190,43.3630,fl_knee,0.1350
1191,43.3960,fl_knee,0.1350
1192,43.4290,fl_knee,0.1349
1193,43.4620,fl_knee,0.1349
1194,43.4950,fl_knee,0.1349
1195,43.5280,fl_knee,0.1349
1196,43.5610,fl_knee,0.1348
1197,43.5940,fl_knee,0.1348
1198,43.6270,fl_knee,0.1348
1199,43.6600,fl_knee,0.1347
1200,43.6930,fl_knee,0.1347
1201,43.7260,fl_knee,0.1347
1202,43.7590,fl_knee,0.1346
1203,43.7920,fl_knee,0.1346
1204,43.8250,fl_knee,0.1346
1205,43.8580,fl_knee,0.1345
1206,43.8910,fl_knee,0.1345
1207,43.9240,fl_knee,0.1345
1208,43.9570,fl_knee,0.1345
1209,43.9900,fl_knee,0.1344
1210,44.0230,fl_knee,0.1344
1211,44.0560,fl_knee,0.1344
1212,44.0890,fl_knee,0.1343
1213,44.1220,fl_knee,0.1343
1214,44.1550,fl_knee,0.1342
1215,44.1880,fl_knee,0.1342
1216,44.2210,fl_knee,0.1342
1217,44.2540,fl_knee,0.1341
1218,44.2870,fl_knee,0.1341
1219,44.3200,fl_knee,0.1341
1220,44.3530,fl_knee,0.1340
1221,44.3860,fl_knee,0.1340
1222,44.4190,fl_knee,0.1340
1223,44.4520,fl_knee,0.1339
1224,44.4850,fl_knee,0.1339
1225,44.5180,fl_knee,0.1339
1226,44.5510,fl_knee,0.1338
1227,44.5840,fl_knee,0.1338
1228,44.6170,fl_knee,0.1338
1229,44.6500,fl_knee,0.1337
1230,44.6830,fl_knee,0.1337
1231,44.7160,fl_knee,0.1336
1232,44.7490,fl_knee,0.1336
1233,44.7820,bl_foot,0.1337
1234,44.8150,bl_foot,0.1338
1235,44.8480,bl_foot,0.1338
1236,44.8810,bl_foot,0.1339
1237,44.9140,bl_foot,0.1340
1238,44.9470,bl_foot,0.1341
1239,44.9800,bl_foot,0.1342
1240,45.0130,bl_foot,0.1343
1241,45.0460,bl_foot,0.1344
1242,45.0790,bl_foot,0.1345
1243,45.1120,bl_foot,0.1346
1244,45.1450,bl_foot,0.1346
1245,45.1780,bl_foot,0.1343
1246,45.2110,bl_foot,0.1347
1247,45.2440,bl_foot,0.1347
1248,45.2770,bl_foot,0.1348
1249,45.3100,bl_foot,0.1349
1250,45.3430,bl_foot,0.1350
1251,45.3760,bl_foot,0.1351
1252,45.4090,bl_foot,0.1352
1253,45.4420,fl_knee,0.1375
1254,45.4750,fl_knee,0.1375
1255,45.5080,fl_knee,0.1375
1256,45.5410,fl_knee,0.1374
1257,45.5740,fl_knee,0.1373
1258,45.6070,fl_knee,0.1372
1259,45.6400,fl_knee,0.1371
1260,45.6730,fl_knee,0.1369
1261,45.7060,fl_knee,0.1368
1262,45.7390,fl_knee,0.1367
1263,45.7720,fl_knee,0.1366
1264,45.8050,fl_knee,0.1364
1265,45.8380,bl_foot,0.1364
1266,45.8710,bl_foot,0.1365
1267,45.9040,bl_foot,0.1366
1268,45.9370,bl_foot,0.1368
1269,45.9700,bl_foot,0.1369
1270,46.0030,bl_foot,0.1370
1271,46.0360,bl_foot,0.1372
1272,46.0690,bl_foot,0.1372
1273,46.1020,bl_foot,0.1374
1274,46.1350,bl_foot,0.1375
1275,46.1680,bl_foot,0.1376
1276,46.2010,bl_foot,0.1378
1277,46.2340,bl_foot,0.1379
1278,46.2670,bl_foot,0.1380
1279,46.3000,bl_foot,0.1381
1280,46.3330,bl_foot,0.1382
1281,46.3660,bl_foot,0.1384
1282,46.3990,bl_foot,0.1385
1283,46.4320,bl_foot,0.1387
1284,46.4650,bl_foot,0.1387
1285,46.4980,bl_foot,0.1389
1286,46.5310,bl_foot,0.1390
1287,46.5640,bl_foot,0.1391
1288,46.5970,bl_foot,0.1393
1289,46.6300,bl_foot,0.1394
1290,46.6630,bl_foot,0.1395
1291,46.6960,bl_foot,0.1396
1292,46.7290,bl_foot,0.1397
1293,46.7620,bl_foot,0.1399
1294,46.7950,bl_foot,0.1400
1295,46.8280,bl_foot,0.1401
1296,46.8610,bl_foot,0.1402
1297,46.8940,bl_foot,0.1403
1298,46.9270,bl_foot,0.1404
1299,46.9600,bl_foot,0.1405
1300,46.9930,bl_foot,0.1406
1301,47.0260,bl_foot,0.1406
1302,47.0590,bl_foot,0.1407
1303,47.0920,bl_foot,0.1435
1304,47.1250,bl_foot,0.1361
1305,47.1580,bl_foot,0.1363
1306,47.1910,bl_foot,0.1365
1307,47.2240,bl_foot,0.1367
1308,47.2570,bl_foot,0.1369
1309,47.2900,bl_foot,0.1371
1310,47.3230,bl_foot,0.1373
1311,47.3560,bl_foot,0.1376
1312,47.3890,bl_foot,0.1377
1313,47.4220,bl_foot,0.1380
1314,47.4550,bl_foot,0.1382
1315,47.4880,bl_foot,0.1383
1316,47.5210,bl_foot,0.1385
1317,47.5540,bl_foot,0.1388
1318,47.5870,bl_foot,0.1389
1319,47.6200,bl_foot,0.1391
1320,47.6530,bl_foot,0.1392
1321,47.6860,bl_foot,0.1395
1322,47.7190,bl_foot,0.1397
1323,47.7520,bl_foot,0.1398
1324,47.7850,bl_foot,0.1401
1325,47.8180,bl_foot,0.1403
1326,47.8510,bl_foot,0.1404
1327,47.8840,bl_foot,0.1406
1328,47.9170,bl_foot,0.1407
1329,47.9500,bl_foot,0.1407
1330,47.9830,bl_foot,0.1408
1331,48.0160,bl_foot,0.1409
1332,48.0490,bl_foot,0.1410
1333,48.0820,bl_foot,0.1411
1334,48.1150,bl_foot,0.1412
1335,48.1480,bl_foot,0.1413
1336,48.1810,bl_foot,0.1414
1337,48.2140,bl_foot,0.1414
1338,48.2470,bl_foot,0.1415
1339,48.2800,bl_foot,0.1416
1340,48.3130,bl_foot,0.1416
1341,48.3460,bl_foot,0.1417
1342,48.3790,bl_foot,0.1418
1343,48.4120,bl_foot,0.1418
1344,48.4450,bl_foot,0.1419
1345,48.4780,bl_foot,0.1420
1346,48.5110,bl_foot,0.1420
1347,48.5440,bl_foot,0.1421
1348,48.5770,bl_foot,0.1431
1349,48.6100,bl_foot,0.1414
1350,48.6430,bl_foot,0.1411
1351,48.6760,bl_foot,0.1410
1352,48.7090,bl_foot,0.1410
1353,48.7420,bl_foot,0.1412
1354,48.7750,bl_foot,0.1413
1355,48.8080,bl_foot,0.1414
1356,48.8410,bl_foot,0.1416
1357,48.8740,bl_foot,0.1417
1358,48.9070,bl_foot,0.1418
1359,48.9400,bl_foot,0.1421
1360,48.9730,bl_foot,0.1426
1361,49.0060,bl_foot,0.1429
1362,49.0390,bl_foot,0.1427
1363,49.0720,bl_foot,0.1429
1364,49.1050,bl_foot,0.1431
1365,49.1380,bl_foot,0.1432
1366,49.1710,bl_foot,0.1433
1367,49.2040,bl_foot,0.1435
1368,49.2370,bl_foot,0.1436
1369,49.2700,bl_foot,0.1437
1370,49.3030,bl_foot,0.1438
1371,49.3360,bl_foot,0.1440
1372,49.3690,bl_foot,0.1441
1373,49.4020,bl_foot,0.1442
1374,49.4350,bl_foot,0.1443
1375,49.4680,bl_foot,0.1443
1376,49.5010,bl_foot,0.1445
1377,49.5340,bl_foot,0.1446
1378,49.5670,bl_foot,0.1446
1379,49.6000,bl_foot,0.1448
1380,49.6330,bl_foot,0.1449
1381,49.6660,bl_foot,0.1534
1382,49.6990,bl_foot,0.1440
1383,49.7320,bl_foot,0.1438
1384,49.7650,bl_foot,0.1437
1385,49.7980,bl_foot,0.1439
1386,49.8310,bl_foot,0.1440
1387,49.8640,bl_foot,0.1440
1388,49.8970,bl_foot,0.1441
1389,49.9300,bl_foot,0.1443
1390,49.9630,bl_foot,0.1443
1391,49.9960,bl_foot,0.1446
1392,50.0290,bl_foot,0.1449
1393,50.0620,bl_foot,0.1454
1394,50.0950,bl_foot,0.1460
1395,50.1280,bl_foot,0.1453
1396,50.1610,bl_foot,0.1456
1397,50.1940,bl_foot,0.1457
1398,50.2270,bl_foot,0.1458
1399,50.2600,bl_foot,0.1460
1400,50.2930,bl_foot,0.1461
1401,50.3260,bl_foot,0.1462
1402,50.3590,bl_foot,0.1464
1403,50.3920,bl_foot,0.1465
1404,50.4250,bl_foot,0.1466
1405,50.4580,bl_foot,0.1468
1406,50.4910,bl_foot,0.1468
1407,50.5240,bl_foot,0.1470
1408,50.5570,bl_foot,0.1471
1409,50.5900,bl_foot,0.1471
1410,50.6230,bl_foot,0.1473
1411,50.6560,bl_foot,0.1474
1412,50.6890,bl_foot,0.1474
1413,50.7220,bl_foot,0.1476
1414,50.7550,bl_foot,0.1477
1415,50.7880,bl_foot,0.1477
1416,50.8210,bl_foot,0.1478
1417,50.8540,bl_foot,0.1480
1418,50.8870,bl_foot,0.1480
1419,50.9200,bl_foot,0.1482
1420,50.9530,bl_foot,0.1482
1421,50.9860,bl_foot,0.1475
1422,51.0190,bl_foot,0.1476
1423,51.0520,bl_foot,0.1477
1424,51.0850,bl_foot,0.1477
1425,51.1180,bl_foot,0.1478
1426,51.1510,bl_foot,0.1479
1427,51.1840,bl_foot,0.1480
1428,51.2170,bl_foot,0.1482
1429,51.2500,bl_foot,0.1483
1430,51.2830,bl_foot,0.1484
1431,51.3160,bl_foot,0.1487
1432,51.3490,bl_foot,0.1490
1433,51.3820,bl_foot,0.1495
1434,51.4150,bl_foot,0.1489
1435,51.4480,bl_foot,0.1490
1436,51.4810,bl_foot,0.1492
1437,51.5140,bl_foot,0.1493
1438,51.5470,bl_foot,0.1494
1439,51.5800,bl_foot,0.1496
1440,51.6130,bl_foot,0.1497
1441,51.6460,bl_foot,0.1498
1442,51.6790,bl_foot,0.1500
1443,51.7120,bl_foot,0.1501
1444,51.7450,bl_foot,0.1502
1445,51.7780,bl_foot,0.1504
1446,51.8110,bl_foot,0.1505
1447,51.8440,bl_foot,0.1506
1448,51.8770,bl_foot,0.1507
1449,51.9100,bl_foot,0.1508
1450,51.9430,bl_foot,0.1509
1451,51.9760,bl_foot,0.1510
1452,52.0090,bl_foot,0.1511
1453,52.0420,bl_foot,0.1512
1454,52.0750,bl_foot,0.1513
1455,52.1080,bl_foot,0.1514
1456,52.1410,bl_foot,0.1515
1457,52.1740,bl_foot,0.1517
1458,52.2070,bl_foot,0.1517
1459,52.2400,bl_foot,0.1519
1460,52.2730,bl_foot,0.1520
1461,52.3060,bl_foot,0.1521
1462,52.3390,bl_foot,0.1522
1463,52.3720,bl_foot,0.1523
1464,52.4050,bl_foot,0.1524
1465,52.4380,bl_foot,0.1526
1466,52.4710,bl_foot,0.1526
1467,52.5040,bl_foot,0.1528
1468,52.5370,bl_foot,0.1529
1469,52.5700,bl_foot,0.1530
1470,52.6030,bl_foot,0.1531
1471,52.6360,bl_foot,0.1532
1472,52.6690,bl_foot,0.1533
1473,52.7020,bl_foot,0.1535
1474,52.7350,bl_foot,0.1536
1475,52.7680,bl_foot,0.1537
1476,52.8010,bl_foot,0.1538
1477,52.8340,bl_foot,0.1539
1478,52.8670,bl_foot,0.1540
1479,52.9000,bl_foot,0.1541
1480,52.9330,bl_foot,0.1570
1481,52.9660,bl_foot,0.1501
1482,52.9990,bl_foot,0.1503
1483,53.0320,bl_foot,0.1505
1484,53.0650,bl_foot,0.1506
1485,53.0980,bl_foot,0.1509
1486,53.1310,bl_foot,0.1511
1487,53.1640,bl_foot,0.1512
1488,53.1970,bl_foot,0.1515
1489,53.2300,bl_foot,0.1517
1490,53.2630,bl_foot,0.1518
1491,53.2960,bl_foot,0.1521
1492,53.3290,bl_foot,0.1522
1493,53.3620,bl_foot,0.1524
1494,53.3950,bl_foot,0.1527
1495,53.4280,bl_foot,0.1528
1496,53.4610,bl_foot,0.1531
1497,53.4940,bl_foot,0.1533
1498,53.5270,bl_foot,0.1534
1499,53.5600,bl_foot,0.1537
1500,53.5930,bl_foot,0.1539
1501,53.6260,bl_foot,0.1540
1502,53.6590,bl_foot,0.1542
1503,53.6920,bl_foot,0.1543
1504,53.7250,bl_foot,0.1545
1505,53.7580,bl_foot,0.1546
1506,53.7910,bl_foot,0.1547
1507,53.8240,bl_foot,0.1548
1508,53.8570,bl_foot,0.1549
1509,53.8900,bl_foot,0.1549
1510,53.9230,bl_foot,0.1550
1511,53.9560,bl_foot,0.1551
