Time_Step,Time_s,FR_hip_command,FR_hip_state,FR_knee_command,FR_knee_state,FR_foot_command,FR_foot_state,BR_hip_command,BR_hip_state,BR_knee_command,BR_knee_state,BR_foot_command,BR_foot_state,BL_hip_command,BL_hip_state,BL_knee_command,BL_knee_state,BL_foot_command,BL_foot_state,FL_hip_command,FL_hip_state,FL_knee_command,FL_knee_state,FL_foot_command,FL_foot_state
64,6.5,-19.274387356634314,-18.361807016159403,31.33579894564477,32.07810819542718,69.84580756625935,71.46148127338992,10.007979801441346,10.220397632872128,29.895677214181863,30.339562888579373,61.792656183251545,65.09335997907506,-16.792509120984707,-18.805645292672434,-31.095640295429217,-31.495013436332798,-68.12058960225296,-73.64036022951333,10.007979801441346,11.328237503879247,-29.895677214181838,-30.832995043336172,-61.792656183251516,-65.29644254939957
65,6.6,-21.864302742664176,-19.388398112507172,31.512853632058484,32.67740509703523,71.38298164287926,73.04552933492634,18.434948822922006,13.48093224073691,52.129275126605485,33.28674894195049,82.245347928628,68.70119796627075,-14.420773127510978,-17.303390147398858,-30.782180240859578,-31.12227523064584,-66.20534992257402,-72.05503853700566,12.159595728526515,12.228989149770722,-30.385445910816152,-30.74103317941751,-64.09731896322955,-65.11915432763547
66,6.7,-24.55820344158342,-24.01958249641385,31.637137343341763,34.46664456320536,72.7335172791449,77.3893543548729,28.30075576600637,21.120290103206905,53.52162505473767,49.93834092557735,87.60991751917456,85.23515424314108,-12.159595728526515,-15.791802126100954,-30.38544591081618,-34.031308658907086,-64.09731896322957,-69.07426976529779,14.420773127510978,14.079063393938915,-30.782180240859578,-29.236440205467982,-66.20534992257402,-66.98970227754555
67,6.8,-27.349875780069883,-25.789656248904745,31.71893315908164,33.95386802476989,73.89841657493318,78.1986245823981,39.289406862500364,28.87380080877808,31.808256212764075,51.809892713381686,76.71358979582982,88.96196363672105,-10.007979801441346,-11.549694171835306,-29.895677214181838,-33.21076772067365,-61.792656183251516,-66.42930216637116,16.792509120984707,15.84842347795827,-31.095640295429217,-30.047623240967607,-68.12058960225296,-69.16425978663791
68,6.9,-30.23080146970835,-27.474862947732092,31.768202504636474,32.54274836145511,74.8784037270811,78.30495624905735,39.289406862500364,38.21345672966044,31.808256212764075,33.31415824184556,76.71358979582982,78.57858251529048,-10.007979801441346,-10.97900734674442,-29.895677214181838,-31.61894899022978,-61.792656183251516,-64.05504809854808,19.274387356634314,17.630194878409828,-31.33579894564477,-31.887611989456296,-69.84580756625935,-71.43904855587174
69,7.0,-33.190117042971735,-31.177655333200345,31.79424539913732,31.594226137773653,75.67401264797442,78.6327788991626,36.214701282115406,37.08360973265106,31.80531995136064,33.07891763415993,76.2856427651633,80.01724944402429,-18.434948822922006,-10.212588308475329,-52.129275126605485,-31.949028356679058,-82.24534792862798,-63.57103258990704,21.864302742664176,18.77531829415057,-31.512853632058512,-34.48950442218264,-71.38298164287927,-72.77529668637648
70,7.1,-36.21470128211538,-33.72958621006522,31.80531995136064,29.99792547381934,76.2856427651633,78.6520563568871,33.190117042971735,35.538022357631185,31.79424539913732,35.7852126604499,75.67401264797442,79.3645711274588,-28.30075576600637,-19.554978532550447,-53.52162505473767,-50.258569571223525,-87.60991751917459,-84.2683058058807,24.55820344158342,23.464268332787764,-31.637137343341738,-35.37410762994335,-72.73351727914493,-74.62804493079256
71,7.2,-39.289406862500364,-36.90086856200715,31.808256212764075,30.64642335122421,76.71358979582982,79.16275410614598,30.230801469708375,32.71392338050174,31.768202504636474,34.93719171529233,74.8784037270811,77.96747876821196,-39.289406862500364,-27.634984444518086,-31.808256212764075,-51.558997122394466,-76.71358979582979,-89.8751659442138,27.349875780069883,23.46002295282914,-31.718933159081615,-34.23485839866821,-73.89841657493315,-75.54328521379128
72,7.3,-39.289406862500364,-41.39563379416735,31.808256212764075,31.78174433672838,76.71358979582982,81.78120071671187,27.349875780069883,31.396401373636824,31.71893315908164,32.50652694782077,73.89841657493318,77.12441366486763,-39.289406862500364,-38.128597900775674,-31.808256212764075,-33.29631826122932,-76.71358979582979,-78.34345277172574,30.23080146970835,27.52134112092166,-31.76820250463645,-32.776955431498806,-74.87840372708108,-77.75313838891708
73,7.4,-28.30075576600637,-41.82273080148802,53.52162505473762,36.467172979822834,87.60991751917456,86.11369251657504,24.558203441583448,28.287348216734895,31.637137343341763,33.374154400158304,72.7335172791449,75.87799880181188,-36.214701282115406,-36.2661903260585,-31.80531995136064,-32.90781186049452,-76.2856427651633,-78.82188291316594,33.190117042971735,29.145027376885746,-31.79424539913732,-32.44661347102133,-75.67401264797442,-78.08598937252533
74,7.5,-18.434948822922006,-27.09173942541117,52.129275126605485,51.62418917703398,82.245347928628,88.4146154910034,21.864302742664176,23.922054081576654,31.512853632058484,34.4354326958715,71.38298164287926,75.6607510533992,-33.190117042971735,-36.6281729305957,-31.79424539913732,-29.99662620631392,-75.67401264797442,-78.65165639894673,36.21470128211538,35.21621652713643,-31.80531995136064,-34.72756243771964,-76.2856427651633,-79.78813985170432
75,7.6,-10.007979801441346,-18.84404521287586,29.895677214181863,50.94829357237582,61.792656183251545,82.97985214874933,19.274387356634314,21.265846785723358,31.33579894564477,32.7646507482242,69.84580756625935,73.35785831696826,-30.230801469708375,-33.69632997502079,-31.768202504636474,-30.33072147281015,-74.8784037270811,-78.09592701111396,39.289406862500364,38.93550046733717,-31.808256212764075,-34.5585885474597,-76.71358979582979,-79.13601928251987
76,7.7,-10.007979801441346,-11.805767148231505,29.895677214181863,31.21738607716737,61.792656183251545,65.36740863698925,16.792509120984707,20.057589615694262,31.095640295429217,32.04873967965501,68.12058960225293,71.6457741591959,-27.349875780069883,-31.01563589426727,-31.718933159081615,-31.8954346215572,-73.89841657493315,-79.8649117743542,39.289406862500364,39.638412595066924,-31.808256212764075,-32.289501733880044,-76.71358979582979,-78.90304749328007
77,7.8,-12.159595728526515,-11.970047248834499,30.385445910816152,31.267565536005627,64.09731896322953,65.66670787040235,14.420773127510978,16.01800188390142,30.782180240859578,31.33749935544818,66.20534992257404,70.19210891072787,-24.558203441583448,-29.413787958858553,-31.637137343341738,-32.79126605885285,-72.73351727914493,-78.0972767268412,28.30075576600637,41.039181516103994,-53.52162505473764,-33.191688559454306,-87.60991751917459,-78.95090698798339
78,7.9,-14.420773127510978,-13.96339603187766,30.782180240859578,33.26890094715173,66.20534992257404,69.13311421225407,12.159595728526515,14.58212658381198,30.385445910816152,28.765162546466534,64.09731896322957,67.95069140180918,-21.864302742664176,-24.490954523314738,-31.512853632058512,-33.89302100237589,-71.38298164287927,-77.69007686547252,18.434948822922006,26.029469395712066,-52.12927512660551,-50.923082537196976,-82.245347928628,-89.23544523488162
79,8.0,-16.792509120984707,,31.095640295429217,,68.12058960225293,,10.007979801441346,,29.895677214181863,,61.792656183251545,,-19.274387356634314,,-31.33579894564477,,-69.84580756625935,,10.007979801441346,,-29.895677214181838,,-61.792656183251516,
